timestamp_ms,vehicle_id,speed_kmh,throttle_percent,brake_light,acceleration_g,steering_angle_deg,motor_rpm,motor_hv_voltage,motor_hv_current,motor_torque_nm,gear_selector,dbc_signal_count
4.130,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.130,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.133,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.136,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.136,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.138,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.141,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.144,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.147,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.147,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.149,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.152,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.155,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.158,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.158,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.161,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.163,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.166,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.169,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.172,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.174,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.177,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.177,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.180,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.183,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.186,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.188,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.189,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.191,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.194,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.197,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.199,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.200,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.202,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.205,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.208,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.211,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.213,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.216,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.216,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.219,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.222,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.224,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.225,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.227,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.230,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.233,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.235,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.236,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.238,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.241,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.244,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.247,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.249,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.249,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.252,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.255,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.258,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.260,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.263,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.263,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.266,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.269,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.272,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.272,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.274,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.277,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.277,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.280,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.283,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.286,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.288,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.291,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.294,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.297,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.297,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.300,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.304,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.305,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.311,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.311,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.311,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.316,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.317,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.319,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.323,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.325,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.325,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.325,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.327,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.330,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.333,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.333,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.337,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.337,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.339,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.341,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.344,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.347,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.349,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.352,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.352,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.355,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.358,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.362,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.363,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.366,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.366,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.369,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.372,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.374,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.377,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.380,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.383,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.383,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.386,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.386,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.388,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.391,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.394,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.397,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.399,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.402,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.405,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.405,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.408,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.411,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.413,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.417,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.419,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.422,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.423,tesla,0.00,8.00,,,101.00,,,,0.00,P,5
4.424,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.427,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.430,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.433,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.433,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.436,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.438,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.441,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.441,tesla,0.00,22.40,,,101.00,,,,0.00,P,5
4.444,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.447,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.449,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.452,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.455,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.458,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.461,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.461,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.463,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.466,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.466,tesla,0.00,24.80,,,101.00,,,,0.00,P,5
4.469,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.472,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.474,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.477,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.478,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.480,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.483,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.486,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.488,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.491,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.494,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.494,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.497,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.499,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.502,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.505,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.508,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.511,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.513,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.513,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.516,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.519,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.522,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.524,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.525,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.527,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.527,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.530,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.533,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.536,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.536,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.538,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.539,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.541,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.544,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.547,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.549,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.550,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.552,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.552,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.555,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.558,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.558,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.561,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.563,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.566,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.569,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.572,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.572,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.572,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.574,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.577,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.580,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.583,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.583,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.586,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.588,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.591,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.594,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.594,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.597,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.599,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.602,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.605,tesla,0.00,27.20,,,101.00,,,,0.00,P,5
4.605,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.608,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.611,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.613,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.616,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.619,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.622,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.624,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.625,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.627,tesla,0.00,26.40,,,101.00,,,,0.00,P,5
4.630,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.633,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.636,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.638,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.641,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.644,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.644,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.647,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.649,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.652,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.652,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.655,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.658,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.661,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.663,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.664,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.666,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.669,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.672,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.674,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.677,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.680,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.683,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.683,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.686,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.688,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.691,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.694,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.697,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.699,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.702,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.702,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.705,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.708,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.711,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.713,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.714,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.716,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.719,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.722,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.722,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.725,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.728,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.728,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.730,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.733,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.736,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.738,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.738,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.741,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.744,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.747,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.749,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.750,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.752,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.755,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.758,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.761,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.761,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.763,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.766,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.769,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.769,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.772,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.774,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.777,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.780,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.783,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.783,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.786,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.788,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.791,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.791,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.794,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.797,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.800,tesla,0.00,25.60,,,101.00,,,,0.00,P,5
4.802,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.802,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.805,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.808,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.811,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.813,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.816,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.819,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.822,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.822,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.825,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.827,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.830,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.833,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.836,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.838,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.841,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.842,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.844,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.847,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.849,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.850,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.852,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.855,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.858,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.861,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.861,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.864,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.866,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.866,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.869,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.872,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.874,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.875,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.877,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.880,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.883,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.886,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.886,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.888,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.891,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.894,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.897,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.897,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.900,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.902,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.905,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.908,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.908,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.911,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.913,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.916,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.919,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.919,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.922,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.925,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.930,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.933,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.933,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.936,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.938,tesla,0.00,20.40,,,101.00,,,,0.00,P,5
4.941,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.941,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.944,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.947,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.949,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.952,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.955,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.958,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.958,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.961,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.963,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.966,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.969,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.972,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.974,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.975,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.977,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.980,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.983,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.986,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.986,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.988,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.989,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.991,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.994,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.997,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
4.999,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.002,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.002,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.005,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.008,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.011,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.013,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.016,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.016,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.019,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.022,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.024,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.025,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.027,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.030,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.030,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.033,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.036,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.036,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.038,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.041,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.044,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.047,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.049,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.050,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.052,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.055,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.058,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.061,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.064,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.066,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
5.066,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
